module_id,path,extension,size_bytes,line_count,complexity_indicators,primary_responsibility,public_symbols,callers,dependencies,input_contracts,output_contracts,state_owned_or_mutated,side_effects,runtime_criticality,row_surface,test_coverage,test_quality,duplication_or_overlap,status
tests.analytics.test_target_sl_calibration,tests/analytics/test_target_sl_calibration.py,.py,1362,49,"{""classes"": 0, ""functions"": 2, ""imports"": 5, ""parse_error"": false}",support_or_unknown,test_build_target_sl_calibration_report_smoke,,__future__;core.analytics.schema;core.analytics.target_sl_calibration;datetime;pathlib,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:6,none_detected_by_static_scan,low,no,covered_by:2,test_file_semantic_signals:assert,same_stem:tests/test_target_sl_calibration.py|many_same_stage_modules,test
tests.analytics.test_time_of_day,tests/analytics/test_time_of_day.py,.py,1428,48,"{""classes"": 0, ""functions"": 3, ""imports"": 5, ""parse_error"": false}",support_or_unknown,test_bucket_for_timestamp_ms_open_window;test_build_time_of_day_report_smoke,,__future__;core.analytics.schema;core.analytics.time_of_day;datetime;pathlib,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:6,none_detected_by_static_scan,low,no,covered_by:2,test_file_semantic_signals:assert,same_stem:tests/test_time_of_day.py|many_same_stage_modules,test
tests.auth.test_auth_safety,tests/auth/test_auth_safety.py,.py,1532,43,"{""classes"": 0, ""functions"": 2, ""imports"": 4, ""parse_error"": false}",feed_ingestion_or_freshness,test_expired_token_severs_live_feed;test_ws_lifecycle_blocks_on_auth_required,,core.feed.ws_lifecycle_shell;core.feed_recovery_coordinator;pytest;unittest.mock,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:5,none_detected_by_static_scan,medium,yes,covered_by:1,test_file_semantic_signals:assert,many_same_stage_modules,test
tests.backtesting.test_data_catalog,tests/backtesting/test_data_catalog.py,.py,21793,543,"{""classes"": 0, ""functions"": 18, ""imports"": 6, ""parse_error"": false}",option_chain_or_quote,test_date_and_symbol_coverage_and_provenance_are_preserved;test_duplicate_runtime_roots_do_not_double_count_sources;test_empty_runtime_sqlite_does_not_unlock_live_capture_replay;test_full_eight_year_intraday_data_unlocks_true_intraday_mode;test_hybrid_requires_real_options_not_runtime_replay;test_invalid_sources_produce_blocked_by_schema;test_live_capture_only_unlocks_runtime_replay_only;test_missing_bid_ask_reduces_readiness_score_without_blocking_intraday;test_missing_data_returns_need_user_historical_data;test_mode_feasibility_marks_intraday_as_inconclusive_when_missing;test_partial_date_coverage_is_reported_accurately;test_runtime_csv_missing_timestamp_remains_invalid;test_true_intraday_requires_long_span_underlying_or_futures;test_underlying_only_unlocks_proxy_mode_only;test_valid_runtime_sqlite_unlocks_live_capture_replay,,__future__;core.backtesting.data_catalog;core.backtesting.models;json;pathlib;sqlite3,contract,contract,module_assignments:27,filesystem_write;sqlite,medium,yes,covered_by:1,"test_file_semantic_signals:assert,duplicate",many_same_stage_modules,test
tests.backtesting.test_data_loader,tests/backtesting/test_data_loader.py,.py,6580,192,"{""classes"": 0, ""functions"": 11, ""imports"": 6, ""parse_error"": false}",option_chain_or_quote,test_missing_bid_ask_reduces_realism_but_does_not_block_intraday_schema;test_missing_expiry_strike_option_type_blocks_option_data_validity;test_missing_required_fields_produce_clear_errors;test_missing_volume_oi_creates_warnings;test_provenance_is_preserved;test_schema_validation_for_index_candles;test_schema_validation_for_option_eod_data;test_schema_validation_for_option_intraday_candles;test_source_detection_for_csv;test_source_detection_for_sqlite_runtime_data,,__future__;core.backtesting.data_loader;core.backtesting.models;pathlib;pytest;sqlite3,contract,contract,module_assignments:19,filesystem_write;sqlite,medium,no,covered_by:1,test_file_semantic_signals:assert,many_same_stage_modules,test
tests.backtesting.test_diagnostics_cli,tests/backtesting/test_diagnostics_cli.py,.py,9548,231,"{""classes"": 0, ""functions"": 8, ""imports"": 5, ""parse_error"": false}",option_chain_or_quote,test_diagnostics_catalog_and_readiness_agree_when_runtime_source_is_empty;test_diagnostics_report_is_generated;test_diagnostics_report_marks_runtime_replay_only_distinctly;test_import_catalog_manifest_is_generated;test_phase_one_files_do_not_import_broker_or_broker_api_clients,,__future__;json;pathlib;runpy;sqlite3,contract,contract,module_assignments:24,broker_or_market_adapter;filesystem_write;sqlite,medium,yes,covered_by:1,test_file_semantic_signals:assert,many_same_stage_modules,test
tests.behavior.execution.test_execution_guard_no_room_for_error,tests/behavior/execution/test_execution_guard_no_room_for_error.py,.py,2924,106,"{""classes"": 0, ""functions"": 3, ""imports"": 4, ""parse_error"": false}",option_chain_or_quote,test_execution_guard_fails_closed_on_no_room_for_error_inputs;test_execution_guard_zero_age_quote_is_still_fresh,,__future__;core.execution.execution_guard;pytest;time,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:6,none_detected_by_static_scan,medium,yes,covered_by:1,"test_file_semantic_signals:assert,parametrize,stale,fallback,malformed",many_same_stage_modules,test
tests.behavior.feed.test_feed_runtime_recovery_truth,tests/behavior/feed/test_feed_runtime_recovery_truth.py,.py,3302,101,"{""classes"": 0, ""functions"": 5, ""imports"": 3, ""parse_error"": false}",option_chain_or_quote,test_feed_recovery_clean_feed_proof_stays_healthy;test_feed_recovery_resubscription_gap_stays_recovery_candidate;test_feed_recovery_warmup_does_not_unlock_early;test_feed_recovery_websocket_drop_requires_full_restart_candidate,,__future__;core.feed_recovery_runtime;pytest,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:6,none_detected_by_static_scan,medium,yes,covered_by:1,test_file_semantic_signals:assert,many_same_stage_modules,test
tests.behavior.feed.test_feed_truth_no_room_for_error_matrix,tests/behavior/feed/test_feed_truth_no_room_for_error_matrix.py,.py,2798,93,"{""classes"": 0, ""functions"": 3, ""imports"": 3, ""parse_error"": false}",option_chain_or_quote,test_feed_truth_fails_closed_for_no_room_for_error_states;test_feed_truth_healthy_payload_remains_executable_grade,,__future__;core.feed_health_truth;pytest,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:4,none_detected_by_static_scan,medium,yes,covered_by:1,"test_file_semantic_signals:assert,parametrize,stale",many_same_stage_modules,test
tests.behavior.test_top_opportunity_edge_behavior,tests/behavior/test_top_opportunity_edge_behavior.py,.py,3262,93,"{""classes"": 0, ""functions"": 3, ""imports"": 3, ""parse_error"": false}",option_chain_or_quote,test_clean_live_quote_can_still_become_top_executable_after_fallback_firewall;test_fallback_truth_cannot_become_top_executable_even_when_row_claims_execute,,__future__;core.expectancy.top_opportunity_selector;pytest,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:5,none_detected_by_static_scan,medium,yes,covered_by:1,"test_file_semantic_signals:assert,parametrize,fallback",many_same_stage_modules,test
tests.capability_gap.test_feed_connection_truth_negative_controls,tests/capability_gap/test_feed_connection_truth_negative_controls.py,.py,15102,315,"{""classes"": 0, ""functions"": 11, ""imports"": 11, ""parse_error"": false}",feed_ingestion_or_freshness,execution_env;reset_feed_coordinator;test_feed_gate_parity;test_scenario_1_immediate_disconnect_before_freshness_timeout;test_scenario_2_terminal_recovery_failure;test_scenario_3_connected_socket_but_no_fresh_ticks;test_scenario_4_socket_disconnected_but_ticks_still_fresh;test_scenario_5_partial_feed_freshness;test_scenario_6_recovery_completes_without_resubscription_proof,,config;core.approval_store;core.execution_router;core.feed.gate;core.feed.runtime;core.feed_recovery_coordinator;core.market_data_monitor;core.orders.order_intent;pytest;time;types,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:43,none_detected_by_static_scan,medium,yes,covered_by:1,"test_file_semantic_signals:assert,stale",many_same_stage_modules,test
tests.config.test_mode_safety,tests/config/test_mode_safety.py,.py,3423,103,"{""classes"": 1, ""functions"": 5, ""imports"": 6, ""parse_error"": false}",broker_execution_handoff,MockTrade;mock_snapshot;test_live_mode_placement_disabled_safeguard;test_live_mode_requires_manual_approval;test_paper_mode_physically_blocked_from_live,,core.execution_router;core.orders.state_machine;os;pytest;time;unittest.mock,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:27,none_detected_by_static_scan,low,yes,covered_by:1,test_file_semantic_signals:assert,many_same_stage_modules,test
tests.conftest,tests/conftest.py,.py,5324,130,"{""classes"": 0, ""functions"": 3, ""imports"": 12, ""parse_error"": false}",feed_ingestion_or_freshness,pytest_collection_modifyitems,,config;contextlib;core.feed_recovery_coordinator;core.kite_client;core.lifecycle;core.strategy_input_evidence;json;os;pathlib;pytest;sys;tempfile,contract,contract,module_assignments:11,broker_or_market_adapter;filesystem_write,medium,yes,covered_by:3,test_file_semantic_signals:assert,same_stem:testing/conftest.py;tests/ai_certification/conftest.py|many_same_stage_modules,test
tests.core,tests/core/__init__.py,.py,0,0,"{""classes"": 0, ""functions"": 0, ""imports"": 0, ""parse_error"": false}",support_or_unknown,,,,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:0,none_detected_by_static_scan,low,no,covered_by:66,test_file_semantic_signals:,same_stem:core/__init__.py;core/agentic_qa/__init__.py;core/agents/__init__.py;core/ai_certification/__init__.py;core/ai_certification/mcp/__init__.py;core/analytics/__init__.py;core/backtesting/__init__.py;core/breakers/__init__.py|many_same_stage_modules,test
tests.core.test_candidate_scoring_hypothesis,tests/core/test_candidate_scoring_hypothesis.py,.py,1436,34,"{""classes"": 0, ""functions"": 1, ""imports"": 3, ""parse_error"": false}",regime_classification,test_candidate_scoring_regime_fit_hypothesis,,core.candidate_scoring;hypothesis;pytest,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:4,none_detected_by_static_scan,low,yes,covered_by:1,test_file_semantic_signals:assert,many_same_stage_modules,test
tests.core.test_canonical_strategy_input_truth,tests/core/test_canonical_strategy_input_truth.py,.py,21510,554,"{""classes"": 2, ""functions"": 29, ""imports"": 9, ""parse_error"": false}",feed_ingestion_or_freshness,MockDepthStore;MockKite;compute_indicators_spy;ensure;get;historical_data;mock_compute_indicators;mock_historical_data;resolve_index_token;test_completed_bar_boundaries;test_fetch_live_market_data_excludes_forming_bar_from_indicators;test_get_completed_bars_duplicate_timestamps_after_normalization;test_get_completed_bars_fails_closed_corrupted_history;test_get_completed_bars_fails_closed_invalid_args;test_get_completed_bars_mixed_timestamps_fails_closed;test_get_completed_bars_naive_internal_timestamp_fails_closed;test_get_completed_bars_single_ist_aware_timestamp;test_get_completed_bars_single_utc_aware_timestamp_normalized;test_ohlc_buffer_rejects_late_older_bucket_without_reordering;test_ohlc_buffer_same_bucket_updates_latest_bar;test_seed_bars_atomic_batch_invalid_no_mutation;test_seed_bars_idempotent;test_seed_bars_normalizes_and_enforces_strict_ordering;test_seed_bars_overlap_preserves_runtime_ohlc_volume;test_timestamp_truth_delayed;test_timestamp_truth_option;test_timestamp_truth_out_of_order;test_timestamp_truth_underlying;test_warm_seed_active_path;test_zero_volume_vwap_uses_unit_volume_fallback,,config;core;core.feed.tick_utils;core.indicators_live;core.market_data;core.ohlc_buffer;core.time_utils;datetime;pytest,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:135,broker_or_market_adapter,medium,yes,covered_by:1,"test_file_semantic_signals:assert,fallback,duplicate",many_same_stage_modules,test
tests.core.test_config_approval,tests/core/test_config_approval.py,.py,2413,67,"{""classes"": 0, ""functions"": 3, ""imports"": 5, ""parse_error"": false}",manual_approval,test_approve_current_config_writes_logs_artifact;test_check_config_approval_detects_hash_mismatch;test_compute_config_fingerprint_is_stable,,__future__;core.config_approval;importlib;json;pathlib,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:12,filesystem_write,medium,yes,covered_by:1,test_file_semantic_signals:assert,many_same_stage_modules,test
tests.core.test_critical_paths_warnings,tests/core/test_critical_paths_warnings.py,.py,2450,83,"{""classes"": 0, ""functions"": 5, ""imports"": 7, ""parse_error"": false}",option_chain_or_quote,test_critical_modules_do_not_use_datetime_utcnow;test_critical_modules_emit_no_deprecation_warnings_on_import,,__future__;importlib;os;pathlib;subprocess;sys;warnings,input_contract_not_explicit_in_static_scan,output_contract_not_explicit_in_static_scan,module_assignments:13,subprocess,medium,yes,covered_by:1,test_file_semantic_signals:assert,many_same_stage_modules,test
tests.core.test_decision_snapshot,tests/core/test_decision_snapshot.py,.py,3019,102,"{""classes"": 0, ""functions"": 5, ""imports"": 4, ""parse_error"": false}",option_chain_or_quote,test_build_decision_ignores_snapshot_when_feature_flag_disabled;test_build_decision_uses_snapshot_when_feature_flag_enabled;test_decision_snapshot_id_is_stable_for_same_content,,__future__;config;core.decision_builder;core.decision_snapshot,to_dict,to_dict,module_assignments:6,broker_or_market_adapter,medium,yes,covered_by:1,test_file_semantic_signals:assert,many_same_stage_modules,test
tests.core.test_entry_semantics_contract,tests/core/test_entry_semantics_contract.py,.py,2027,64,"{""classes"": 0, ""functions"": 5, ""imports"": 4, ""parse_error"": false}",candidate_normalization,test_contract_derives_expected_entry_for_approved_state;test_contract_derives_fill_entry_from_fill_price_for_filled_state;test_contract_requires_fill_entry_for_filled_state;test_contract_requires_snapshot_id_for_approved_or_later_state;test_review_queue_normalizer_keeps_expected_entry_for_approved_row,,__future__;core.entry_semantics;core.review_queue;pytest,contract,contract,module_assignments:7,none_detected_by_static_scan,low,no,covered_by:1,"test_file_semantic_signals:raises,assert",many_same_stage_modules,test
